station_key,date,month,day_of_week,public_holiday,school_holiday,daily_total,volume,hour,full_name,road_functional_hierarchy,lga,latitude,longitude,crash_count,crash_severity_sum,crash_injury_sum,crash_fatal_count,crash_wet_count
55393,2022-04-10 00:00:00+00,4,7,False,False,15397,459.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,3,3,0,0,1
55393,2022-04-11 00:00:00+00,4,1,False,False,17399,141.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,2,3,1,0,0
55393,2022-04-12 00:00:00+00,4,2,False,False,17945,164.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,1,0,0,0
55393,2022-04-13 00:00:00+00,4,3,False,False,18202,153.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,1,0,0
55393,2022-04-14 00:00:00+00,4,4,False,False,19035,175.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,1,0,1
55393,2022-04-16 00:00:00+00,4,6,False,False,14535,263.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,0,0,0,0,0
55393,2022-04-17 00:00:00+00,4,7,False,False,12890,363.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,3,3,0,0,1
55393,2022-04-18 00:00:00+00,4,1,False,False,13063,259.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,2,3,1,0,0
55393,2022-04-19 00:00:00+00,4,2,False,False,17178,117.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,1,0,0,0
55393,2022-04-20 00:00:00+00,4,3,False,False,18189,141.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,1,0,0
55393,2022-04-21 00:00:00+00,4,4,False,False,18285,160.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,1,0,1
55393,2022-04-22 00:00:00+00,4,5,False,False,18079,209.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,3,7,1,1,1
55393,2022-04-23 00:00:00+00,4,6,False,False,17613,340.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,0,0,0,0,0
55393,2022-04-24 00:00:00+00,4,7,False,False,15397,436.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,3,3,0,0,1
55393,2022-04-25 00:00:00+00,4,1,False,False,13111,278.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,2,3,1,0,0
55393,2022-04-26 00:00:00+00,4,2,False,False,17552,117.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,1,0,0,0
55393,2022-04-27 00:00:00+00,4,3,False,False,17844,130.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,1,0,0
55393,2022-04-28 00:00:00+00,4,4,False,False,18336,136.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,1,0,1
55393,2022-04-29 00:00:00+00,4,5,False,False,19123,158.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,3,7,1,1,1
55393,2022-05-01 00:00:00+00,5,7,False,False,16760,472.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,5,9,5,0,1
55393,2022-05-02 00:00:00+00,5,1,False,False,17118,134.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,2,0,0
55393,2022-05-03 00:00:00+00,5,2,False,False,17761,122.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,1,0,0
55393,2022-05-04 00:00:00+00,5,3,False,False,18325,142.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,0,0,0,0,0
55393,2022-05-05 00:00:00+00,5,4,False,False,18821,172.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,1,0,1
55393,2022-05-06 00:00:00+00,5,5,False,False,19229,231.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,2,4,4,0,0
55393,2022-05-07 00:00:00+00,5,6,False,False,19615,393.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,3,5,4,0,1
55393,2022-05-08 00:00:00+00,5,7,False,False,16104,488.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,5,9,5,0,1
55393,2022-05-09 00:00:00+00,5,1,False,False,17402,139.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,2,0,0
55393,2022-05-10 00:00:00+00,5,2,False,False,18012,110.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,1,0,0
55393,2022-05-11 00:00:00+00,5,3,False,False,18251,158.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,0,0,0,0,0
55393,2022-05-12 00:00:00+00,5,4,False,False,18206,178.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,1,0,1
55393,2022-05-13 00:00:00+00,5,5,False,False,19471,226.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,2,4,4,0,0
55393,2022-05-14 00:00:00+00,5,6,False,False,19516,442.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,3,5,4,0,1
55393,2022-05-15 00:00:00+00,5,7,False,False,16436,484.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,5,9,5,0,1
55393,2022-05-16 00:00:00+00,5,1,False,False,18123,142.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,2,0,0
55393,2022-05-17 00:00:00+00,5,2,False,False,18248,110.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,1,0,0
55393,2022-05-18 00:00:00+00,5,3,False,False,18712,156.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,0,0,0,0,0
55393,2022-05-19 00:00:00+00,5,4,False,False,18871,152.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,1,0,1
55393,2022-05-20 00:00:00+00,5,5,False,False,19303,218.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,2,4,4,0,0
55393,2022-05-21 00:00:00+00,5,6,False,False,18779,430.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,3,5,4,0,1
55393,2022-05-22 00:00:00+00,5,7,False,False,15959,574.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,5,9,5,0,1
55393,2022-05-23 00:00:00+00,5,1,False,False,16492,139.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,2,0,0
55393,2022-05-24 00:00:00+00,5,2,False,False,17833,107.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,1,0,0
55393,2022-05-25 00:00:00+00,5,3,False,False,19095,143.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,0,0,0,0,0
55393,2022-05-26 00:00:00+00,5,4,False,False,19084,214.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,1,0,1
55393,2022-05-27 00:00:00+00,5,5,False,False,19920,203.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,2,4,4,0,0
55393,2022-05-28 00:00:00+00,5,6,False,False,19767,413.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,3,5,4,0,1
55393,2022-05-29 00:00:00+00,5,7,False,False,15817,464.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,5,9,5,0,1
55393,2022-05-30 00:00:00+00,5,1,False,False,17027,134.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,2,0,0
55393,2022-05-31 00:00:00+00,5,2,False,False,17892,113.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,1,0,0
55393,2022-06-01 00:00:00+00,6,3,False,False,18399,118.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,0,0,0,0,0
55393,2022-06-03 00:00:00+00,6,5,False,False,19453,175.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,1,0,0,1
55393,2022-06-04 00:00:00+00,6,6,False,False,20095,393.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,1,0,0
55393,2022-06-05 00:00:00+00,6,7,False,False,15732,486.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,2,3,1,0,2
55393,2022-06-06 00:00:00+00,6,1,False,False,17310,151.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,0,0,0,0,0
55393,2022-06-07 00:00:00+00,6,2,False,False,17950,138.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,1,0,0
55393,2022-06-08 00:00:00+00,6,3,False,False,18519,128.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,0,0,0,0,0
55393,2022-06-09 00:00:00+00,6,4,False,False,18996,227.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,1,0,1
55393,2022-06-10 00:00:00+00,6,5,False,False,19015,187.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,1,0,0,1
55393,2022-06-11 00:00:00+00,6,6,False,False,18128,332.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,1,0,0
55393,2022-06-12 00:00:00+00,6,7,False,False,15785,440.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,2,3,1,0,2
55393,2022-06-13 00:00:00+00,6,1,False,False,13017,304.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,0,0,0,0,0
55393,2022-06-14 00:00:00+00,6,2,False,False,17432,110.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,1,0,0
55393,2022-06-15 00:00:00+00,6,3,False,False,18132,116.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,0,0,0,0,0
55393,2022-06-16 00:00:00+00,6,4,False,False,18871,116.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,1,0,1
55393,2022-06-17 00:00:00+00,6,5,False,False,19720,193.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,1,0,0,1
55393,2022-06-18 00:00:00+00,6,6,False,False,19663,392.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,1,0,0
55393,2022-06-19 00:00:00+00,6,7,False,False,15647,478.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,2,3,1,0,2
55393,2022-06-20 00:00:00+00,6,1,False,False,17373,159.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,0,0,0,0,0
55393,2022-06-21 00:00:00+00,6,2,False,False,17864,118.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,1,0,0
55393,2022-06-22 00:00:00+00,6,3,False,False,18072,133.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,0,0,0,0,0
55393,2022-06-23 00:00:00+00,6,4,False,False,18620,171.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,1,0,1
55393,2022-06-24 00:00:00+00,6,5,False,False,19258,197.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,1,0,0,1
55393,2022-06-25 00:00:00+00,6,6,False,False,19679,411.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,1,0,0
55393,2022-06-26 00:00:00+00,6,7,False,False,15794,500.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,2,3,1,0,2
55393,2022-06-27 00:00:00+00,6,1,False,False,17067,121.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,0,0,0,0,0
55393,2022-06-28 00:00:00+00,6,2,False,False,17986,104.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,1,0,0
55393,2022-06-29 00:00:00+00,6,3,False,False,18610,161.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,0,0,0,0,0
55393,2022-06-30 00:00:00+00,6,4,False,False,18953,175.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,1,0,1
55393,2022-07-01 00:00:00+00,7,5,False,False,18958,183.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,2,3,1,0,0
55393,2022-07-02 00:00:00+00,7,6,False,False,17324,356.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,2,4,2,0,1
55393,2022-07-03 00:00:00+00,7,7,False,False,13737,429.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,1,0,0
55393,2022-07-04 00:00:00+00,7,1,False,False,15792,115.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,1,0,0,1
55393,2022-07-05 00:00:00+00,7,2,False,False,16451,110.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,1,0,0,0
55393,2022-07-06 00:00:00+00,7,3,False,False,17579,134.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,0,0,0,0,0
55393,2022-07-07 00:00:00+00,7,4,False,False,18198,158.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,0,0,0,0,0
55393,2022-07-08 00:00:00+00,7,5,False,False,19424,190.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,2,3,1,0,0
55393,2022-07-09 00:00:00+00,7,6,False,False,18645,389.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,2,4,2,0,1
55393,2022-07-10 00:00:00+00,7,7,False,False,14091,455.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,1,0,0
55393,2022-07-11 00:00:00+00,7,1,False,False,16389,112.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,1,0,0,1
55393,2022-07-12 00:00:00+00,7,2,False,False,17492,106.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,1,0,0,0
55393,2022-07-13 00:00:00+00,7,3,False,False,17639,128.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,0,0,0,0,0
55393,2022-07-14 00:00:00+00,7,4,False,False,18286,154.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,0,0,0,0,0
55393,2022-07-15 00:00:00+00,7,5,False,False,19314,172.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,2,3,1,0,0
55393,2022-07-16 00:00:00+00,7,6,False,False,18949,383.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,2,4,2,0,1
55393,2022-07-17 00:00:00+00,7,7,False,False,15796,500.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,1,0,0
55393,2022-07-18 00:00:00+00,7,1,False,False,16531,138.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,1,0,0,1
55393,2022-07-19 00:00:00+00,7,2,False,False,17311,100.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,1,0,0,0
55393,2022-07-21 00:00:00+00,7,4,False,False,18052,150.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,0,0,0,0,0
55393,2022-07-22 00:00:00+00,7,5,False,False,19006,192.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,2,3,1,0,0
55393,2022-07-23 00:00:00+00,7,6,False,False,18127,288.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,2,4,2,0,1
55393,2022-08-01 00:00:00+00,8,1,False,False,17280,136.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,1,0,0,0
55393,2022-08-02 00:00:00+00,8,2,False,False,17998,119.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,0,0,0,0,0
55393,2022-08-03 00:00:00+00,8,3,False,False,17970,124.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,1,0,0
55393,2022-08-04 00:00:00+00,8,4,False,False,18154,163.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,1,0,0,0
55393,2022-08-05 00:00:00+00,8,5,False,False,18844,216.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,0,0,0,0,0
55393,2022-08-06 00:00:00+00,8,6,False,False,18909,371.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,1,0,0,0
55393,2022-08-07 00:00:00+00,8,7,False,False,15575,474.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,4,7,4,0,2
55393,2022-08-08 00:00:00+00,8,1,False,False,17039,153.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,1,0,0,0
55393,2022-08-09 00:00:00+00,8,2,False,False,17982,102.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,0,0,0,0,0
55393,2022-08-10 00:00:00+00,8,3,False,False,18558,121.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,1,0,0
55393,2022-08-11 00:00:00+00,8,4,False,False,19116,143.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,1,0,0,0
55393,2022-08-12 00:00:00+00,8,5,False,False,19353,200.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,0,0,0,0,0
55393,2022-08-13 00:00:00+00,8,6,False,False,19101,378.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,1,0,0,0
55393,2022-08-14 00:00:00+00,8,7,False,False,15544,441.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,4,7,4,0,2
55393,2022-08-15 00:00:00+00,8,1,False,False,16998,147.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,1,0,0,0
55393,2022-08-16 00:00:00+00,8,2,False,False,18226,97.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,0,0,0,0,0
55393,2022-08-17 00:00:00+00,8,3,False,False,17934,114.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,1,0,0
55393,2022-08-18 00:00:00+00,8,4,False,False,19018,149.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,1,0,0,0
55393,2022-08-19 00:00:00+00,8,5,False,False,19223,179.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,0,0,0,0,0
55393,2022-08-20 00:00:00+00,8,6,False,False,19342,366.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,1,0,0,0
55393,2022-08-21 00:00:00+00,8,7,False,False,15985,452.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,4,7,4,0,2
55393,2022-08-22 00:00:00+00,8,1,False,False,17401,133.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,1,0,0,0
55393,2022-08-23 00:00:00+00,8,2,False,False,18130,150.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,0,0,0,0,0
55393,2022-08-24 00:00:00+00,8,3,False,False,18617,157.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,1,0,0
55393,2022-08-25 00:00:00+00,8,4,False,False,19141,191.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,1,0,0,0
55393,2022-08-26 00:00:00+00,8,5,False,False,19723,209.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,0,0,0,0,0
55393,2022-08-27 00:00:00+00,8,6,False,False,17703,431.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,1,0,0,0
55393,2022-08-28 00:00:00+00,8,7,False,False,16967,528.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,4,7,4,0,2
55393,2022-08-29 00:00:00+00,8,1,False,False,17691,126.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,1,0,0,0
55393,2022-08-30 00:00:00+00,8,2,False,False,18605,110.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,0,0,0,0,0
55393,2022-08-31 00:00:00+00,8,3,False,False,19180,155.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,2,1,0,0
55393,2022-09-01 00:00:00+00,9,4,False,False,19003,160.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,2,3,1,0,1
55393,2022-09-02 00:00:00+00,9,5,False,False,19755,197.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,0,0,0,0,0
55393,2022-09-03 00:00:00+00,9,6,False,False,19062,370.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,3,6,3,0,1
55393,2022-09-04 00:00:00+00,9,7,False,False,14955,485.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,4,7,3,0,0
55393,2022-09-05 00:00:00+00,9,1,False,False,18162,130.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,1,0,0,0
55393,2022-09-06 00:00:00+00,9,2,False,False,18978,117.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,2,2,0,0,0
55393,2022-09-07 00:00:00+00,9,3,False,False,19275,122.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,2,4,3,0,2
55393,2022-09-08 00:00:00+00,9,4,False,False,20071,151.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,2,3,1,0,1
55393,2022-09-09 00:00:00+00,9,5,False,False,19666,165.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,0,0,0,0,0
55393,2022-09-10 00:00:00+00,9,6,False,False,19353,390.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,3,6,3,0,1
55393,2022-09-11 00:00:00+00,9,7,False,False,16331,456.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,4,7,3,0,0
55393,2022-09-13 00:00:00+00,9,2,False,False,18637,129.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,2,2,0,0,0
55393,2022-09-14 00:00:00+00,9,3,False,False,19039,175.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,2,4,3,0,2
55393,2022-09-15 00:00:00+00,9,4,False,False,19473,195.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,2,3,1,0,1
55393,2022-09-16 00:00:00+00,9,5,False,False,20235,202.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,0,0,0,0,0
55393,2022-09-17 00:00:00+00,9,6,False,False,19644,410.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,3,6,3,0,1
55393,2022-09-18 00:00:00+00,9,7,False,False,16890,467.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,4,7,3,0,0
55393,2022-09-19 00:00:00+00,9,1,False,False,17846,124.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,1,0,0,0
55393,2022-09-20 00:00:00+00,9,2,False,False,18825,117.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,2,2,0,0,0
55393,2022-09-21 00:00:00+00,9,3,False,False,20071,130.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,2,4,3,0,2
55393,2022-09-22 00:00:00+00,9,4,False,False,14901,315.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,2,3,1,0,1
55393,2022-09-23 00:00:00+00,9,5,False,False,19466,169.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,0,0,0,0,0
55393,2022-09-24 00:00:00+00,9,6,False,False,18339,400.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,3,6,3,0,1
55393,2022-09-25 00:00:00+00,9,7,False,False,15700,498.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,4,7,3,0,0
55393,2022-10-01 00:00:00+00,10,6,False,False,17770,371.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,1,1,0,0,0
55393,2022-10-02 00:00:00+00,10,7,False,False,14224,455.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,5,7,2,0,1
55393,2022-10-03 00:00:00+00,10,1,False,False,13619,381.0,0,"Cleveland Street, East of Woodburn Street",Arterial Road,Sydney,-33.888908,151.200851,0,0,0,0,0
