station_key,station_id,traffic_direction_name,cardinal_direction_name,classification_type,year,period,traffic_count,data_availability,data_reliability
56602,100001,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2024,PM PEAK,871,-1,-1
56602,100001,PRESCRIBED,SOUTH,HEAVY VEHICLES,2024,WEEKENDS,1043,-1,-1
56602,100001,COUNTER,NORTH,HEAVY VEHICLES,2024,ALL DAYS,1929,49,94
56602,100001,COUNTER,NORTH,HEAVY VEHICLES,2024,WEEKDAYS,2234,-1,-1
56602,100001,PRESCRIBED,SOUTH,HEAVY VEHICLES,2024,AM PEAK,690,68,90
56602,100001,PRESCRIBED,SOUTH,LIGHT VEHICLES,2024,WEEKENDS,18398,-1,-1
56602,100001,PRESCRIBED,SOUTH,LIGHT VEHICLES,2024,PM PEAK,5685,94,90
56602,100001,PRESCRIBED,SOUTH,LIGHT VEHICLES,2024,ALL DAYS,19628,79,92
56602,100001,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2024,WEEKENDS,36110,-1,-1
56602,100001,COUNTER,NORTH,ALL VEHICLES,2024,OFF PEAK,10199,-1,-1
56602,100001,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2024,WEEKDAYS,4833,-1,-1
56602,100001,COUNTER,NORTH,HEAVY VEHICLES,2024,AM PEAK,700,72,93
56602,100001,COUNTER,NORTH,LIGHT VEHICLES,2024,ALL DAYS,17495,79,93
56602,100001,PRESCRIBED,SOUTH,LIGHT VEHICLES,2024,OFF PEAK,9681,74,89
56602,100001,PRESCRIBED,SOUTH,ALL VEHICLES,2024,AM PEAK,4545,-1,-1
56602,100001,PRESCRIBED,SOUTH,ALL VEHICLES,2024,ALL DAYS,21893,-1,-1
56602,100001,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2024,WEEKENDS,1902,-1,-1
56602,100001,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2024,WEEKDAYS,36823,-1,-1
56602,100001,COUNTER,NORTH,HEAVY VEHICLES,2024,PM PEAK,361,55,92
56602,100001,COUNTER,NORTH,ALL VEHICLES,2024,ALL DAYS,19424,-1,-1
56602,100001,PRESCRIBED,SOUTH,HEAVY VEHICLES,2024,ALL DAYS,2265,49,93
56602,100001,COUNTER,NORTH,ALL VEHICLES,2024,PM PEAK,4411,-1,-1
56602,100001,COUNTER,NORTH,HEAVY VEHICLES,2024,WEEKENDS,859,-1,-1
56602,100001,COUNTER,NORTH,ALL VEHICLES,2024,WEEKENDS,16669,-1,-1
56602,100001,COUNTER,NORTH,LIGHT VEHICLES,2024,PM PEAK,4050,87,91
56602,100001,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2024,ALL DAYS,4194,-1,-1
56602,100001,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2024,AM PEAK,8381,-1,-1
56602,100001,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2024,AM PEAK,9771,-1,-1
56602,100001,PRESCRIBED,SOUTH,ALL VEHICLES,2024,WEEKDAYS,21820,-1,-1
56602,100001,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2024,WEEKENDS,34208,-1,-1
56602,100001,COUNTER,NORTH,LIGHT VEHICLES,2024,WEEKDAYS,17602,-1,-1
56602,100001,PRESCRIBED,SOUTH,LIGHT VEHICLES,2024,AM PEAK,3855,90,89
56602,100001,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2024,OFF PEAK,18707,-1,-1
56602,100001,COUNTER,NORTH,HEAVY VEHICLES,2024,OFF PEAK,1173,54,93
56602,100001,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2024,AM PEAK,1390,-1,-1
56602,100001,PRESCRIBED,SOUTH,ALL VEHICLES,2024,OFF PEAK,11080,-1,-1
56602,100001,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2024,ALL DAYS,41317,-1,-1
56602,100001,COUNTER,NORTH,LIGHT VEHICLES,2024,WEEKENDS,15810,-1,-1
56602,100001,COUNTER,NORTH,ALL VEHICLES,2024,WEEKDAYS,19836,-1,-1
56602,100001,COUNTER,NORTH,LIGHT VEHICLES,2024,AM PEAK,4526,92,93
56602,100001,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2024,ALL DAYS,37123,-1,-1
56602,100001,COUNTER,NORTH,ALL VEHICLES,2024,AM PEAK,5226,-1,-1
56602,100001,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2024,PM PEAK,9735,-1,-1
56602,100001,PRESCRIBED,SOUTH,HEAVY VEHICLES,2024,OFF PEAK,1399,53,90
56602,100001,COUNTER,NORTH,LIGHT VEHICLES,2024,OFF PEAK,9026,75,92
56602,100001,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2024,WEEKDAYS,41656,-1,-1
56602,100001,PRESCRIBED,SOUTH,ALL VEHICLES,2024,WEEKENDS,19441,-1,-1
56602,100001,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2024,PM PEAK,10606,-1,-1
56602,100001,PRESCRIBED,SOUTH,HEAVY VEHICLES,2024,PM PEAK,510,58,91
56602,100001,PRESCRIBED,SOUTH,HEAVY VEHICLES,2024,WEEKDAYS,2599,-1,-1
56602,100001,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2024,OFF PEAK,21279,-1,-1
56602,100001,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2024,OFF PEAK,2572,-1,-1
56602,100001,PRESCRIBED,SOUTH,ALL VEHICLES,2024,PM PEAK,6195,-1,-1
56606,10011,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2024,AM PEAK,18395,-1,-1
56606,10011,COUNTER,EAST,HEAVY VEHICLES,2024,WEEKDAYS,2851,-1,-1
56606,10011,PRESCRIBED,WEST,HEAVY VEHICLES,2024,WEEKDAYS,3187,-1,-1
56606,10011,PRESCRIBED,WEST,LIGHT VEHICLES,2024,OFF PEAK,16838,74,89
56606,10011,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2024,WEEKDAYS,6038,-1,-1
56606,10011,PRESCRIBED,WEST,LIGHT VEHICLES,2024,WEEKDAYS,35391,-1,-1
56606,10011,COUNTER,EAST,ALL VEHICLES,2024,WEEKDAYS,31614,-1,-1
56606,10011,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2024,WEEKENDS,2657,-1,-1
56606,10011,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2024,OFF PEAK,30512,-1,-1
56606,10011,COUNTER,EAST,LIGHT VEHICLES,2024,OFF PEAK,13674,79,87
56606,10011,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2024,OFF PEAK,33411,-1,-1
56606,10011,PRESCRIBED,WEST,LIGHT VEHICLES,2024,PM PEAK,9308,89,89
56606,10011,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2024,AM PEAK,1957,-1,-1
56606,10011,PRESCRIBED,WEST,ALL VEHICLES,2024,OFF PEAK,18487,-1,-1
56606,10011,PRESCRIBED,WEST,HEAVY VEHICLES,2024,OFF PEAK,1649,20,90
56606,10011,PRESCRIBED,WEST,ALL VEHICLES,2024,WEEKDAYS,38578,-1,-1
56606,10011,PRESCRIBED,WEST,HEAVY VEHICLES,2024,PM PEAK,758,28,89
56606,10011,COUNTER,EAST,HEAVY VEHICLES,2024,ALL DAYS,2441,23,91
56606,10011,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2024,ALL DAYS,64900,-1,-1
56606,10011,PRESCRIBED,WEST,HEAVY VEHICLES,2024,AM PEAK,780,32,91
56606,10011,COUNTER,EAST,LIGHT VEHICLES,2024,PM PEAK,7896,91,88
56606,10011,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2024,ALL DAYS,5191,-1,-1
56606,10011,COUNTER,EAST,LIGHT VEHICLES,2024,WEEKENDS,26925,-1,-1
56606,10011,COUNTER,EAST,HEAVY VEHICLES,2024,OFF PEAK,1250,22,88
56606,10011,PRESCRIBED,WEST,ALL VEHICLES,2024,PM PEAK,10066,-1,-1
56606,10011,COUNTER,EAST,HEAVY VEHICLES,2024,PM PEAK,424,28,88
56606,10011,PRESCRIBED,WEST,HEAVY VEHICLES,2024,WEEKENDS,1417,-1,-1
56606,10011,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2024,PM PEAK,1182,-1,-1
56606,10011,PRESCRIBED,WEST,ALL VEHICLES,2024,WEEKENDS,35784,-1,-1
56606,10011,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2024,ALL DAYS,70091,-1,-1
56606,10011,PRESCRIBED,WEST,LIGHT VEHICLES,2024,ALL DAYS,35960,80,90
56606,10011,COUNTER,EAST,LIGHT VEHICLES,2024,ALL DAYS,28940,83,90
56606,10011,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2024,WEEKDAYS,64154,-1,-1
56606,10011,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2024,WEEKENDS,63949,-1,-1
56606,10011,COUNTER,EAST,ALL VEHICLES,2024,ALL DAYS,31381,-1,-1
56606,10011,COUNTER,EAST,LIGHT VEHICLES,2024,AM PEAK,7193,92,88
56606,10011,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2024,PM PEAK,17204,-1,-1
56606,10011,PRESCRIBED,WEST,LIGHT VEHICLES,2024,WEEKENDS,34367,-1,-1
56606,10011,COUNTER,EAST,ALL VEHICLES,2024,OFF PEAK,14924,-1,-1
56606,10011,COUNTER,EAST,ALL VEHICLES,2024,PM PEAK,8320,-1,-1
56606,10011,COUNTER,EAST,LIGHT VEHICLES,2024,WEEKDAYS,28763,-1,-1
56606,10011,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2024,OFF PEAK,2899,-1,-1
56606,10011,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2024,WEEKENDS,61292,-1,-1
56606,10011,PRESCRIBED,WEST,ALL VEHICLES,2024,ALL DAYS,38710,-1,-1
56606,10011,COUNTER,EAST,ALL VEHICLES,2024,AM PEAK,8370,-1,-1
56606,10011,PRESCRIBED,WEST,HEAVY VEHICLES,2024,ALL DAYS,2750,21,91
56606,10011,COUNTER,EAST,HEAVY VEHICLES,2024,AM PEAK,1177,45,89
56606,10011,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2024,WEEKDAYS,70192,-1,-1
56606,10011,PRESCRIBED,WEST,ALL VEHICLES,2024,AM PEAK,10025,-1,-1
56606,10011,COUNTER,EAST,HEAVY VEHICLES,2024,WEEKENDS,1240,-1,-1
56606,10011,COUNTER,EAST,ALL VEHICLES,2024,WEEKENDS,28165,-1,-1
56606,10011,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2024,AM PEAK,16438,-1,-1
56606,10011,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2024,PM PEAK,18386,-1,-1
56606,10011,PRESCRIBED,WEST,LIGHT VEHICLES,2024,AM PEAK,9245,89,90
56678,18011,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2024,PM PEAK,616,-1,-1
56678,18011,PRESCRIBED,SOUTH,UNCLASSIFIED,2024,WEEKDAYS,21995,-1,-1
56678,18011,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2024,PM PEAK,10331,-1,-1
56678,18011,PRESCRIBED,SOUTH,HEAVY VEHICLES,2024,AM PEAK,393,3,95
56678,18011,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2024,OFF PEAK,2153,-1,-1
56678,18011,COUNTER,NORTH,LIGHT VEHICLES,2024,ALL DAYS,22841,7,97
56678,18011,COUNTER,NORTH,UNCLASSIFIED,2024,AM PEAK,9278,-1,-1
56678,18011,COUNTER,NORTH,HEAVY VEHICLES,2024,WEEKDAYS,2126,-1,-1
56678,18011,COUNTER,NORTH,HEAVY VEHICLES,2024,ALL DAYS,1719,3,97
56678,18011,COUNTER,NORTH,LIGHT VEHICLES,2024,AM PEAK,7657,6,96
56678,18011,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2024,ALL DAYS,41703,-1,-1
56678,18011,COUNTER,NORTH,UNCLASSIFIED,2024,WEEKDAYS,28431,-1,-1
56678,18011,COUNTER,NORTH,UNCLASSIFIED,2024,OFF PEAK,13716,-1,-1
56678,18011,COUNTER,NORTH,LIGHT VEHICLES,2024,PM PEAK,4854,5,96
56678,18011,PRESCRIBED,SOUTH,UNCLASSIFIED,2024,AM PEAK,3793,-1,-1
56678,18011,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2024,AM PEAK,1094,-1,-1
56678,18011,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2024,WEEKDAYS,3863,-1,-1
56678,18011,PRESCRIBED,SOUTH,HEAVY VEHICLES,2024,WEEKDAYS,1737,-1,-1
56678,18011,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2024,ALL DAYS,50839,-1,-1
56678,18011,COUNTER,NORTH,UNCLASSIFIED,2024,WEEKENDS,26453,-1,-1
56678,18011,COUNTER,NORTH,UNCLASSIFIED,2024,ALL DAYS,27993,-1,-1
56678,18011,COUNTER,NORTH,LIGHT VEHICLES,2024,WEEKENDS,20033,-1,-1
56678,18011,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2024,ALL DAYS,3208,-1,-1
56678,18011,PRESCRIBED,SOUTH,LIGHT VEHICLES,2024,WEEKENDS,19224,-1,-1
56678,18011,PRESCRIBED,SOUTH,LIGHT VEHICLES,2024,ALL DAYS,18862,5,97
56678,18011,PRESCRIBED,SOUTH,LIGHT VEHICLES,2024,OFF PEAK,10288,3,92
56678,18011,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2024,OFF PEAK,25743,-1,-1
56678,18011,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2024,WEEKENDS,39257,-1,-1
56678,18011,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2024,WEEKDAYS,42684,-1,-1
56678,18011,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2024,PM PEAK,11612,-1,-1
56678,18011,COUNTER,NORTH,LIGHT VEHICLES,2024,OFF PEAK,11618,5,95
56678,18011,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2024,AM PEAK,10447,-1,-1
56678,18011,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2024,WEEKENDS,1883,-1,-1
56678,18011,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2024,WEEKENDS,50396,-1,-1
56678,18011,PRESCRIBED,SOUTH,LIGHT VEHICLES,2024,AM PEAK,2790,4,93
56678,18011,PRESCRIBED,SOUTH,HEAVY VEHICLES,2024,ALL DAYS,1489,3,97
56678,18011,COUNTER,NORTH,HEAVY VEHICLES,2024,PM PEAK,266,2,97
56678,18011,PRESCRIBED,SOUTH,HEAVY VEHICLES,2024,PM PEAK,350,2,96
56678,18011,PRESCRIBED,SOUTH,UNCLASSIFIED,2024,PM PEAK,6175,-1,-1
56678,18011,PRESCRIBED,SOUTH,LIGHT VEHICLES,2024,WEEKDAYS,18555,-1,-1
56678,18011,PRESCRIBED,SOUTH,UNCLASSIFIED,2024,WEEKENDS,23943,-1,-1
56678,18011,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2024,WEEKDAYS,50426,-1,-1
56678,18011,COUNTER,NORTH,HEAVY VEHICLES,2024,OFF PEAK,1159,2,96
56678,18011,PRESCRIBED,SOUTH,UNCLASSIFIED,2024,OFF PEAK,12027,-1,-1
56678,18011,PRESCRIBED,SOUTH,LIGHT VEHICLES,2024,PM PEAK,5477,4,94
56678,18011,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2024,OFF PEAK,21906,-1,-1
56678,18011,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2024,AM PEAK,13071,-1,-1
56678,18011,COUNTER,NORTH,LIGHT VEHICLES,2024,WEEKDAYS,24129,-1,-1
56678,18011,COUNTER,NORTH,UNCLASSIFIED,2024,PM PEAK,5437,-1,-1
56678,18011,COUNTER,NORTH,HEAVY VEHICLES,2024,WEEKENDS,914,-1,-1
56678,18011,PRESCRIBED,SOUTH,UNCLASSIFIED,2024,ALL DAYS,22846,-1,-1
56678,18011,COUNTER,NORTH,HEAVY VEHICLES,2024,AM PEAK,701,4,97
56678,18011,PRESCRIBED,SOUTH,HEAVY VEHICLES,2024,WEEKENDS,969,-1,-1
56678,18011,PRESCRIBED,SOUTH,HEAVY VEHICLES,2024,OFF PEAK,994,2,94
56738,22001,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2024,OFF PEAK,3543,-1,-1
56738,22001,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2024,AM PEAK,2155,-1,-1
56738,22001,COUNTER,WEST,LIGHT VEHICLES,2024,WEEKENDS,19520,-1,-1
56738,22001,COUNTER,WEST,HEAVY VEHICLES,2024,WEEKENDS,2017,-1,-1
56738,22001,COUNTER,WEST,LIGHT VEHICLES,2024,AM PEAK,4558,82,94
56738,22001,COUNTER,WEST,HEAVY VEHICLES,2024,WEEKDAYS,3805,-1,-1
56738,22001,PRESCRIBED,EAST,LIGHT VEHICLES,2024,WEEKDAYS,22462,-1,-1
56738,22001,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2024,WEEKENDS,50260,-1,-1
56738,22001,PRESCRIBED,EAST,HEAVY VEHICLES,2024,PM PEAK,558,25,96
56738,22001,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2024,PM PEAK,10018,-1,-1
56738,22001,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2024,ALL DAYS,6050,-1,-1
56738,22001,PRESCRIBED,EAST,UNCLASSIFIED,2024,WEEKENDS,26293,-1,-1
56738,22001,COUNTER,WEST,HEAVY VEHICLES,2024,PM PEAK,793,39,94
56738,22001,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2024,WEEKDAYS,7049,-1,-1
56738,22001,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2024,WEEKDAYS,40936,-1,-1
56738,22001,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2024,WEEKENDS,42538,-1,-1
56738,22001,COUNTER,WEST,HEAVY VEHICLES,2024,AM PEAK,1110,55,95
56738,22001,COUNTER,WEST,UNCLASSIFIED,2024,PM PEAK,5611,-1,-1
56738,22001,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2024,ALL DAYS,41415,-1,-1
56738,22001,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2024,WEEKDAYS,53454,-1,-1
56738,22001,COUNTER,WEST,UNCLASSIFIED,2024,AM PEAK,6529,-1,-1
56738,22001,PRESCRIBED,EAST,UNCLASSIFIED,2024,WEEKDAYS,28301,-1,-1
56738,22001,COUNTER,WEST,LIGHT VEHICLES,2024,PM PEAK,4164,68,95
56738,22001,PRESCRIBED,EAST,HEAVY VEHICLES,2024,AM PEAK,1045,37,99
56738,22001,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2024,PM PEAK,13189,-1,-1
56738,22001,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2024,AM PEAK,9263,-1,-1
56738,22001,PRESCRIBED,EAST,LIGHT VEHICLES,2024,OFF PEAK,11903,44,99
56738,22001,COUNTER,WEST,UNCLASSIFIED,2024,WEEKENDS,23967,-1,-1
56738,22001,PRESCRIBED,EAST,HEAVY VEHICLES,2024,OFF PEAK,1641,24,99
56738,22001,COUNTER,WEST,LIGHT VEHICLES,2024,WEEKDAYS,18474,-1,-1
56738,22001,PRESCRIBED,EAST,HEAVY VEHICLES,2024,WEEKENDS,1586,-1,-1
56738,22001,COUNTER,WEST,LIGHT VEHICLES,2024,OFF PEAK,9752,56,96
56738,22001,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2024,PM PEAK,1351,-1,-1
56738,22001,PRESCRIBED,EAST,UNCLASSIFIED,2024,PM PEAK,7578,-1,-1
56738,22001,COUNTER,WEST,UNCLASSIFIED,2024,WEEKDAYS,25153,-1,-1
56738,22001,PRESCRIBED,EAST,LIGHT VEHICLES,2024,PM PEAK,5854,54,97
56738,22001,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2024,ALL DAYS,52677,-1,-1
56738,22001,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2024,WEEKENDS,3603,-1,-1
56738,22001,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2024,OFF PEAK,27564,-1,-1
56738,22001,COUNTER,WEST,LIGHT VEHICLES,2024,ALL DAYS,18777,61,94
56738,22001,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2024,AM PEAK,12701,-1,-1
56738,22001,PRESCRIBED,EAST,LIGHT VEHICLES,2024,ALL DAYS,22638,47,97
56738,22001,COUNTER,WEST,UNCLASSIFIED,2024,ALL DAYS,24803,-1,-1
56738,22001,COUNTER,WEST,UNCLASSIFIED,2024,OFF PEAK,13013,-1,-1
56738,22001,PRESCRIBED,EAST,UNCLASSIFIED,2024,AM PEAK,6172,-1,-1
56738,22001,PRESCRIBED,EAST,UNCLASSIFIED,2024,ALL DAYS,27874,-1,-1
56738,22001,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2024,OFF PEAK,21655,-1,-1
56738,22001,PRESCRIBED,EAST,LIGHT VEHICLES,2024,WEEKENDS,23018,-1,-1
56738,22001,PRESCRIBED,EAST,UNCLASSIFIED,2024,OFF PEAK,14551,-1,-1
56738,22001,COUNTER,WEST,HEAVY VEHICLES,2024,OFF PEAK,1902,29,95
56738,22001,PRESCRIBED,EAST,HEAVY VEHICLES,2024,ALL DAYS,2778,24,97
56738,22001,PRESCRIBED,EAST,LIGHT VEHICLES,2024,AM PEAK,4705,57,98
56738,22001,PRESCRIBED,EAST,HEAVY VEHICLES,2024,WEEKDAYS,3244,-1,-1
56738,22001,COUNTER,WEST,HEAVY VEHICLES,2024,ALL DAYS,3272,32,93
56762,23067,PRESCRIBED,WEST,HEAVY VEHICLES,2024,AM PEAK,349,60,98
56762,23067,PRESCRIBED,WEST,LIGHT VEHICLES,2024,OFF PEAK,14207,90,98
56762,23067,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2024,ALL DAYS,2615,-1,-1
56762,23067,PRESCRIBED,WEST,LIGHT VEHICLES,2024,PM PEAK,6784,90,99
56762,23067,COUNTER,EAST,HEAVY VEHICLES,2024,WEEKDAYS,1475,-1,-1
56762,23067,COUNTER,EAST,ALL VEHICLES,2024,OFF PEAK,12201,-1,-1
56762,23067,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2024,WEEKDAYS,51984,-1,-1
56762,23067,COUNTER,EAST,LIGHT VEHICLES,2024,WEEKDAYS,22748,-1,-1
56762,23067,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2024,PM PEAK,10607,-1,-1
56762,23067,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2024,OFF PEAK,27271,-1,-1
