station_key,station_id,traffic_direction_name,cardinal_direction_name,classification_type,year,period,traffic_count,data_availability,data_reliability
56861,32029,PRESCRIBED,NORTH,LIGHT VEHICLES,2019,WEEKENDS,15491,-1,-1
56861,32029,COUNTER,SOUTH,ALL VEHICLES,2019,PM PEAK,7382,-1,-1
56861,32029,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2019,AM PEAK,716,-1,-1
56861,32029,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2019,ALL DAYS,1990,-1,-1
56861,32029,COUNTER,SOUTH,LIGHT VEHICLES,2019,ALL DAYS,20583,67,97
56861,32029,PRESCRIBED,NORTH,HEAVY VEHICLES,2019,ALL DAYS,1041,20,97
56861,32029,PRESCRIBED,NORTH,HEAVY VEHICLES,2019,WEEKENDS,485,-1,-1
56861,32029,PRESCRIBED,NORTH,ALL VEHICLES,2019,PUBLIC HOLIDAYS,12258,-1,-1
56861,32029,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2019,PM PEAK,11990,-1,-1
56861,32029,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2019,WEEKENDS,34888,-1,-1
56861,32029,PRESCRIBED,NORTH,HEAVY VEHICLES,2019,OFF PEAK,620,21,97
56861,32029,COUNTER,SOUTH,ALL VEHICLES,2019,WEEKENDS,18912,-1,-1
56861,32029,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2019,OFF PEAK,19719,-1,-1
56861,32029,PRESCRIBED,NORTH,LIGHT VEHICLES,2019,ALL DAYS,18227,70,98
56861,32029,COUNTER,SOUTH,HEAVY VEHICLES,2019,ALL DAYS,949,20,97
56861,32029,COUNTER,SOUTH,LIGHT VEHICLES,2019,PUBLIC HOLIDAYS,14331,47,100
56861,32029,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2019,OFF PEAK,1229,-1,-1
56861,32029,COUNTER,SOUTH,HEAVY VEHICLES,2019,AM PEAK,257,33,97
56861,32029,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2019,OFF PEAK,18490,-1,-1
56861,32029,PRESCRIBED,NORTH,ALL VEHICLES,2019,PM PEAK,4608,-1,-1
56861,32029,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2019,AM PEAK,11505,-1,-1
56861,32029,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2019,PUBLIC HOLIDAYS,617,-1,-1
56861,32029,COUNTER,SOUTH,ALL VEHICLES,2019,WEEKDAYS,22630,-1,-1
56861,32029,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2019,WEEKDAYS,43214,-1,-1
56861,32029,PRESCRIBED,NORTH,HEAVY VEHICLES,2019,PM PEAK,196,23,96
56861,32029,COUNTER,SOUTH,LIGHT VEHICLES,2019,PM PEAK,7093,78,97
56861,32029,COUNTER,SOUTH,HEAVY VEHICLES,2019,PM PEAK,289,26,97
56861,32029,COUNTER,SOUTH,ALL VEHICLES,2019,PUBLIC HOLIDAYS,14633,-1,-1
56861,32029,PRESCRIBED,NORTH,LIGHT VEHICLES,2019,PM PEAK,4412,74,98
56861,32029,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2019,ALL DAYS,38810,-1,-1
56861,32029,COUNTER,SOUTH,ALL VEHICLES,2019,AM PEAK,4392,-1,-1
56861,32029,COUNTER,SOUTH,HEAVY VEHICLES,2019,WEEKENDS,483,-1,-1
56861,32029,PRESCRIBED,NORTH,LIGHT VEHICLES,2019,PUBLIC HOLIDAYS,11943,48,100
56861,32029,COUNTER,SOUTH,LIGHT VEHICLES,2019,OFF PEAK,10247,63,97
56861,32029,PRESCRIBED,NORTH,ALL VEHICLES,2019,WEEKENDS,15976,-1,-1
56861,32029,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2019,PUBLIC HOLIDAYS,26891,-1,-1
56861,32029,PRESCRIBED,NORTH,HEAVY VEHICLES,2019,WEEKDAYS,1275,-1,-1
56861,32029,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2019,WEEKENDS,968,-1,-1
56861,32029,PRESCRIBED,NORTH,LIGHT VEHICLES,2019,AM PEAK,6654,91,98
56861,32029,COUNTER,SOUTH,ALL VEHICLES,2019,ALL DAYS,21532,-1,-1
56861,32029,PRESCRIBED,NORTH,ALL VEHICLES,2019,WEEKDAYS,20584,-1,-1
56861,32029,COUNTER,SOUTH,ALL VEHICLES,2019,OFF PEAK,10856,-1,-1
56861,32029,PRESCRIBED,NORTH,LIGHT VEHICLES,2019,WEEKDAYS,19309,-1,-1
56861,32029,PRESCRIBED,NORTH,ALL VEHICLES,2019,ALL DAYS,19268,-1,-1
56861,32029,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2019,WEEKDAYS,40784,-1,-1
56861,32029,COUNTER,SOUTH,LIGHT VEHICLES,2019,WEEKENDS,18429,-1,-1
56861,32029,COUNTER,SOUTH,HEAVY VEHICLES,2019,WEEKDAYS,1155,-1,-1
56861,32029,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2019,PM PEAK,11505,-1,-1
56861,32029,COUNTER,SOUTH,LIGHT VEHICLES,2019,WEEKDAYS,21475,-1,-1
56861,32029,PRESCRIBED,NORTH,HEAVY VEHICLES,2019,AM PEAK,459,36,97
56861,32029,PRESCRIBED,NORTH,ALL VEHICLES,2019,AM PEAK,7113,-1,-1
56861,32029,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2019,PUBLIC HOLIDAYS,26274,-1,-1
56861,32029,PRESCRIBED,NORTH,HEAVY VEHICLES,2019,PUBLIC HOLIDAYS,315,15,100
56861,32029,COUNTER,SOUTH,HEAVY VEHICLES,2019,PUBLIC HOLIDAYS,302,14,100
56861,32029,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2019,PM PEAK,485,-1,-1
56861,32029,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2019,WEEKENDS,33920,-1,-1
56861,32029,COUNTER,SOUTH,HEAVY VEHICLES,2019,OFF PEAK,609,22,97
56861,32029,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2019,AM PEAK,10789,-1,-1
56863,32039,PRESCRIBED,WEST,UNCLASSIFIED,2019,PUBLIC HOLIDAYS,7205,53,100
56863,32039,COUNTER,EAST,UNCLASSIFIED,2019,WEEKENDS,7858,-1,-1
56863,32039,PRESCRIBED,WEST,UNCLASSIFIED,2019,OFF PEAK,5122,71,98
56863,32039,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,PUBLIC HOLIDAYS,13009,-1,-1
56863,32039,PRESCRIBED,WEST,UNCLASSIFIED,2019,AM PEAK,2104,71,89
56863,32039,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,AM PEAK,6769,-1,-1
56863,32039,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,PM PEAK,7338,-1,-1
56863,32039,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,OFF PEAK,9136,-1,-1
56863,32039,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,ALL DAYS,21488,-1,-1
56863,32039,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,WEEKENDS,16883,-1,-1
56863,32039,PRESCRIBED,WEST,UNCLASSIFIED,2019,WEEKDAYS,11939,-1,-1
56863,32039,COUNTER,EAST,UNCLASSIFIED,2019,ALL DAYS,10353,71,95
56863,32039,COUNTER,EAST,UNCLASSIFIED,2019,PUBLIC HOLIDAYS,5804,53,100
56863,32039,COUNTER,EAST,UNCLASSIFIED,2019,AM PEAK,4665,71,85
56863,32039,COUNTER,EAST,UNCLASSIFIED,2019,PM PEAK,2625,71,94
56863,32039,PRESCRIBED,WEST,UNCLASSIFIED,2019,ALL DAYS,11135,71,96
56863,32039,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,WEEKDAYS,23243,-1,-1
56863,32039,COUNTER,EAST,UNCLASSIFIED,2019,WEEKDAYS,11304,-1,-1
56863,32039,PRESCRIBED,WEST,UNCLASSIFIED,2019,WEEKENDS,9025,-1,-1
56863,32039,COUNTER,EAST,UNCLASSIFIED,2019,OFF PEAK,4014,71,98
56863,32039,PRESCRIBED,WEST,UNCLASSIFIED,2019,PM PEAK,4713,72,92
56865,32097,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,AM PEAK,4379,-1,-1
56865,32097,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,WEEKENDS,12086,-1,-1
56865,32097,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,ALL DAYS,14382,-1,-1
56865,32097,COUNTER,EAST,UNCLASSIFIED,2019,WEEKDAYS,7765,-1,-1
56865,32097,PRESCRIBED,WEST,UNCLASSIFIED,2019,ALL DAYS,7132,71,97
56865,32097,PRESCRIBED,WEST,UNCLASSIFIED,2019,WEEKDAYS,7513,-1,-1
56865,32097,COUNTER,EAST,UNCLASSIFIED,2019,PM PEAK,2281,72,94
56865,32097,PRESCRIBED,WEST,UNCLASSIFIED,2019,PUBLIC HOLIDAYS,4572,53,100
56865,32097,COUNTER,EAST,UNCLASSIFIED,2019,ALL DAYS,7250,71,96
56865,32097,PRESCRIBED,WEST,UNCLASSIFIED,2019,AM PEAK,1961,72,88
56865,32097,COUNTER,EAST,UNCLASSIFIED,2019,WEEKENDS,5927,-1,-1
56865,32097,COUNTER,EAST,UNCLASSIFIED,2019,AM PEAK,2418,72,87
56865,32097,PRESCRIBED,WEST,UNCLASSIFIED,2019,OFF PEAK,3280,71,98
56865,32097,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,PUBLIC HOLIDAYS,8980,-1,-1
56865,32097,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,OFF PEAK,6346,-1,-1
56865,32097,PRESCRIBED,WEST,UNCLASSIFIED,2019,PM PEAK,2272,72,96
56865,32097,PRESCRIBED,WEST,UNCLASSIFIED,2019,WEEKENDS,6159,-1,-1
56865,32097,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,PM PEAK,4553,-1,-1
56865,32097,COUNTER,EAST,UNCLASSIFIED,2019,PUBLIC HOLIDAYS,4408,53,100
56865,32097,COUNTER,EAST,UNCLASSIFIED,2019,OFF PEAK,3066,71,98
56865,32097,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,WEEKDAYS,15278,-1,-1
56868,33013,COUNTER,SOUTH,UNCLASSIFIED,2019,PM PEAK,6279,9,95
56868,33013,COUNTER,SOUTH,UNCLASSIFIED,2019,PUBLIC HOLIDAYS,22811,15,100
56868,33013,COUNTER,SOUTH,UNCLASSIFIED,2019,WEEKDAYS,28742,-1,-1
56868,33013,COUNTER,SOUTH,UNCLASSIFIED,2019,ALL DAYS,28111,9,96
56868,33013,COUNTER,SOUTH,UNCLASSIFIED,2019,AM PEAK,8899,9,66
56868,33013,COUNTER,SOUTH,UNCLASSIFIED,2019,OFF PEAK,13564,9,99
56868,33013,COUNTER,SOUTH,UNCLASSIFIED,2019,WEEKENDS,26558,-1,-1
56868,33013,PRESCRIBED,NORTH,UNCLASSIFIED,2019,PUBLIC HOLIDAYS,23058,76,100
56868,33013,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,WEEKDAYS,59357,-1,-1
56868,33013,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,AM PEAK,14189,-1,-1
56868,33013,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,ALL DAYS,57757,-1,-1
56868,33013,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,OFF PEAK,29043,-1,-1
56868,33013,PRESCRIBED,NORTH,UNCLASSIFIED,2019,ALL DAYS,29646,99,98
56868,33013,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,PUBLIC HOLIDAYS,45869,-1,-1
56868,33013,PRESCRIBED,NORTH,UNCLASSIFIED,2019,PM PEAK,9846,100,94
56868,33013,PRESCRIBED,NORTH,UNCLASSIFIED,2019,WEEKENDS,27298,-1,-1
56868,33013,PRESCRIBED,NORTH,UNCLASSIFIED,2019,AM PEAK,5290,100,96
56868,33013,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,WEEKENDS,53856,-1,-1
56868,33013,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,PM PEAK,16125,-1,-1
56868,33013,PRESCRIBED,NORTH,UNCLASSIFIED,2019,WEEKDAYS,30615,-1,-1
56868,33013,PRESCRIBED,NORTH,UNCLASSIFIED,2019,OFF PEAK,15479,99,100
56869,33014,PRESCRIBED,NORTH,UNCLASSIFIED,2019,PM PEAK,8843,-1,-1
56869,33014,PRESCRIBED,NORTH,UNCLASSIFIED,2019,ALL DAYS,29939,-1,-1
56869,33014,PRESCRIBED,NORTH,UNCLASSIFIED,2019,WEEKENDS,26955,-1,-1
56869,33014,PRESCRIBED,NORTH,UNCLASSIFIED,2019,PUBLIC HOLIDAYS,21188,-1,-1
56869,33014,PRESCRIBED,NORTH,UNCLASSIFIED,2019,AM PEAK,6293,-1,-1
56869,33014,PRESCRIBED,NORTH,UNCLASSIFIED,2019,OFF PEAK,15631,-1,-1
56869,33014,PRESCRIBED,NORTH,UNCLASSIFIED,2019,WEEKDAYS,30767,-1,-1
56872,33023,PRESCRIBED,NORTH,HEAVY VEHICLES,2019,WEEKDAYS,1149,-1,-1
56872,33023,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2019,PM PEAK,8658,-1,-1
56872,33023,PRESCRIBED,NORTH,ALL VEHICLES,2019,WEEKENDS,11601,-1,-1
56872,33023,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2019,WEEKDAYS,29794,-1,-1
56872,33023,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2019,WEEKENDS,22841,-1,-1
56872,33023,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2019,OFF PEAK,943,-1,-1
56872,33023,COUNTER,SOUTH,ALL VEHICLES,2019,WEEKENDS,11240,-1,-1
56872,33023,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2019,PUBLIC HOLIDAYS,18642,-1,-1
56872,33023,COUNTER,SOUTH,HEAVY VEHICLES,2019,WEEKENDS,351,-1,-1
56872,33023,PRESCRIBED,NORTH,ALL VEHICLES,2019,WEEKDAYS,14968,-1,-1
56872,33023,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2019,PM PEAK,572,-1,-1
56872,33023,PRESCRIBED,NORTH,LIGHT VEHICLES,2019,ALL DAYS,14392,60,55
56872,33023,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2019,AM PEAK,633,-1,-1
56872,33023,COUNTER,SOUTH,LIGHT VEHICLES,2019,WEEKDAYS,13827,-1,-1
56872,33023,COUNTER,SOUTH,ALL VEHICLES,2019,PM PEAK,3468,-1,-1
56872,33023,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2019,PUBLIC HOLIDAYS,18065,-1,-1
56872,33023,COUNTER,SOUTH,HEAVY VEHICLES,2019,ALL DAYS,852,17,69
56872,33023,PRESCRIBED,NORTH,HEAVY VEHICLES,2019,WEEKENDS,410,-1,-1
56872,33023,COUNTER,SOUTH,ALL VEHICLES,2019,PUBLIC HOLIDAYS,9250,-1,-1
56872,33023,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2019,OFF PEAK,12615,-1,-1
56872,33023,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2019,WEEKDAYS,27646,-1,-1
56872,33023,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2019,PUBLIC HOLIDAYS,577,-1,-1
56872,33023,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2019,ALL DAYS,1893,-1,-1
56872,33023,COUNTER,SOUTH,HEAVY VEHICLES,2019,PM PEAK,234,29,89
56872,33023,PRESCRIBED,NORTH,LIGHT VEHICLES,2019,PUBLIC HOLIDAYS,9077,45,70
56872,33023,PRESCRIBED,NORTH,LIGHT VEHICLES,2019,PM PEAK,4852,85,78
56872,33023,COUNTER,SOUTH,LIGHT VEHICLES,2019,PM PEAK,3234,86,86
56872,33023,PRESCRIBED,NORTH,ALL VEHICLES,2019,AM PEAK,2448,-1,-1
56872,33023,PRESCRIBED,NORTH,LIGHT VEHICLES,2019,AM PEAK,2186,79,82
56872,33023,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2019,ALL DAYS,28231,-1,-1
56872,33023,PRESCRIBED,NORTH,LIGHT VEHICLES,2019,WEEKDAYS,13819,-1,-1
56872,33023,COUNTER,SOUTH,HEAVY VEHICLES,2019,WEEKDAYS,999,-1,-1
56872,33023,COUNTER,SOUTH,HEAVY VEHICLES,2019,PUBLIC HOLIDAYS,262,13,74
56872,33023,PRESCRIBED,NORTH,HEAVY VEHICLES,2019,PM PEAK,338,28,80
56872,33023,PRESCRIBED,NORTH,ALL VEHICLES,2019,PM PEAK,5190,-1,-1
56872,33023,COUNTER,SOUTH,HEAVY VEHICLES,2019,AM PEAK,371,34,88
56872,33023,PRESCRIBED,NORTH,ALL VEHICLES,2019,PUBLIC HOLIDAYS,9392,-1,-1
56872,33023,PRESCRIBED,NORTH,HEAVY VEHICLES,2019,AM PEAK,262,27,86
56872,33023,COUNTER,SOUTH,LIGHT VEHICLES,2019,OFF PEAK,5834,60,87
56872,33023,COUNTER,SOUTH,ALL VEHICLES,2019,WEEKDAYS,14826,-1,-1
56872,33023,PRESCRIBED,NORTH,ALL VEHICLES,2019,ALL DAYS,15433,-1,-1
56872,33023,COUNTER,SOUTH,ALL VEHICLES,2019,ALL DAYS,14691,-1,-1
56872,33023,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2019,AM PEAK,7578,-1,-1
56872,33023,PRESCRIBED,NORTH,HEAVY VEHICLES,2019,PUBLIC HOLIDAYS,315,12,78
56872,33023,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2019,ALL DAYS,30124,-1,-1
56872,33023,COUNTER,SOUTH,ALL VEHICLES,2019,AM PEAK,5130,-1,-1
56872,33023,PRESCRIBED AND COUNTER,BOTH,ALL VEHICLES,2019,OFF PEAK,13558,-1,-1
56872,33023,PRESCRIBED,NORTH,HEAVY VEHICLES,2019,OFF PEAK,549,15,86
56872,33023,COUNTER,SOUTH,ALL VEHICLES,2019,OFF PEAK,6228,-1,-1
56872,33023,COUNTER,SOUTH,LIGHT VEHICLES,2019,ALL DAYS,13839,68,67
56872,33023,COUNTER,SOUTH,HEAVY VEHICLES,2019,OFF PEAK,394,17,89
56872,33023,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2019,AM PEAK,6945,-1,-1
56872,33023,PRESCRIBED,NORTH,LIGHT VEHICLES,2019,OFF PEAK,6781,54,82
56872,33023,PRESCRIBED,NORTH,ALL VEHICLES,2019,OFF PEAK,7330,-1,-1
56872,33023,COUNTER,SOUTH,LIGHT VEHICLES,2019,AM PEAK,4759,86,87
56872,33023,COUNTER,SOUTH,LIGHT VEHICLES,2019,WEEKENDS,10889,-1,-1
56872,33023,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2019,PM PEAK,8086,-1,-1
56872,33023,PRESCRIBED AND COUNTER,BOTH,LIGHT VEHICLES,2019,WEEKENDS,22080,-1,-1
56872,33023,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2019,WEEKENDS,761,-1,-1
56872,33023,PRESCRIBED AND COUNTER,BOTH,HEAVY VEHICLES,2019,WEEKDAYS,2148,-1,-1
56872,33023,COUNTER,SOUTH,LIGHT VEHICLES,2019,PUBLIC HOLIDAYS,8988,50,75
56872,33023,PRESCRIBED,NORTH,HEAVY VEHICLES,2019,ALL DAYS,1041,15,61
56872,33023,PRESCRIBED,NORTH,LIGHT VEHICLES,2019,WEEKENDS,11191,-1,-1
56873,33026,COUNTER,SOUTH,UNCLASSIFIED,2019,AM PEAK,6012,-1,-1
56873,33026,PRESCRIBED,NORTH,UNCLASSIFIED,2019,AM PEAK,4290,-1,-1
56873,33026,COUNTER,SOUTH,UNCLASSIFIED,2019,WEEKENDS,11393,-1,-1
56873,33026,COUNTER,SOUTH,UNCLASSIFIED,2019,WEEKDAYS,15095,-1,-1
56873,33026,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,AM PEAK,10302,-1,-1
56873,33026,PRESCRIBED,NORTH,UNCLASSIFIED,2019,WEEKDAYS,20967,-1,-1
56873,33026,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,WEEKENDS,29300,-1,-1
56873,33026,COUNTER,SOUTH,UNCLASSIFIED,2019,PM PEAK,2952,-1,-1
56873,33026,PRESCRIBED,NORTH,UNCLASSIFIED,2019,WEEKENDS,17907,-1,-1
56873,33026,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,WEEKDAYS,36062,-1,-1
56873,33026,COUNTER,SOUTH,UNCLASSIFIED,2019,ALL DAYS,14038,-1,-1
56873,33026,COUNTER,SOUTH,UNCLASSIFIED,2019,PUBLIC HOLIDAYS,8584,-1,-1
56873,33026,PRESCRIBED,NORTH,UNCLASSIFIED,2019,PM PEAK,6442,-1,-1
56873,33026,PRESCRIBED,NORTH,UNCLASSIFIED,2019,OFF PEAK,10235,-1,-1
56873,33026,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,ALL DAYS,34034,-1,-1
56873,33026,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,PM PEAK,9394,-1,-1
56873,33026,PRESCRIBED,NORTH,UNCLASSIFIED,2019,PUBLIC HOLIDAYS,13141,-1,-1
56873,33026,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,OFF PEAK,16366,-1,-1
56873,33026,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,PUBLIC HOLIDAYS,21725,-1,-1
56873,33026,COUNTER,SOUTH,UNCLASSIFIED,2019,OFF PEAK,6131,-1,-1
56873,33026,PRESCRIBED,NORTH,UNCLASSIFIED,2019,ALL DAYS,19996,-1,-1
56881,33098,PRESCRIBED,NORTH,UNCLASSIFIED,2019,PUBLIC HOLIDAYS,11427,61,100
56881,33098,COUNTER,SOUTH,UNCLASSIFIED,2019,WEEKDAYS,18203,-1,-1
56881,33098,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,ALL DAYS,34285,-1,-1
56881,33098,PRESCRIBED,NORTH,UNCLASSIFIED,2019,PM PEAK,5587,83,95
56881,33098,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,WEEKENDS,29927,-1,-1
56881,33098,PRESCRIBED,NORTH,UNCLASSIFIED,2019,WEEKDAYS,17730,-1,-1
56881,33098,PRESCRIBED,NORTH,UNCLASSIFIED,2019,OFF PEAK,8338,83,100
56881,33098,PRESCRIBED,NORTH,UNCLASSIFIED,2019,ALL DAYS,16966,83,98
56881,33098,COUNTER,SOUTH,UNCLASSIFIED,2019,ALL DAYS,17319,83,97
56881,33098,COUNTER,SOUTH,UNCLASSIFIED,2019,OFF PEAK,7586,83,99
56881,33098,PRESCRIBED,NORTH,UNCLASSIFIED,2019,WEEKENDS,15001,-1,-1
56881,33098,COUNTER,SOUTH,UNCLASSIFIED,2019,AM PEAK,6173,83,87
56881,33098,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,PM PEAK,10031,-1,-1
56881,33098,COUNTER,SOUTH,UNCLASSIFIED,2019,PM PEAK,4444,83,98
56881,33098,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,AM PEAK,9978,-1,-1
56881,33098,COUNTER,SOUTH,UNCLASSIFIED,2019,WEEKENDS,14926,-1,-1
56881,33098,COUNTER,SOUTH,UNCLASSIFIED,2019,PUBLIC HOLIDAYS,10821,61,100
56881,33098,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,PUBLIC HOLIDAYS,22248,-1,-1
56881,33098,PRESCRIBED,NORTH,UNCLASSIFIED,2019,AM PEAK,3805,83,93
56881,33098,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,WEEKDAYS,35933,-1,-1
56881,33098,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,OFF PEAK,15924,-1,-1
56885,34001,COUNTER,SOUTH,UNCLASSIFIED,2019,PUBLIC HOLIDAYS,22449,-1,-1
56885,34001,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,WEEKENDS,56410,-1,-1
56885,34001,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,AM PEAK,16505,-1,-1
56885,34001,PRESCRIBED,NORTH,UNCLASSIFIED,2019,WEEKENDS,29668,-1,-1
56885,34001,PRESCRIBED,NORTH,UNCLASSIFIED,2019,WEEKDAYS,34545,-1,-1
56885,34001,PRESCRIBED,NORTH,UNCLASSIFIED,2019,PM PEAK,11157,-1,-1
56885,34001,COUNTER,SOUTH,UNCLASSIFIED,2019,WEEKDAYS,31329,-1,-1
56885,34001,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,PUBLIC HOLIDAYS,49569,-1,-1
56885,34001,COUNTER,SOUTH,UNCLASSIFIED,2019,ALL DAYS,30074,-1,-1
56885,34001,COUNTER,SOUTH,UNCLASSIFIED,2019,PM PEAK,6174,-1,-1
56885,34001,COUNTER,SOUTH,UNCLASSIFIED,2019,AM PEAK,10104,-1,-1
56885,34001,PRESCRIBED,NORTH,UNCLASSIFIED,2019,OFF PEAK,16987,-1,-1
56885,34001,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,WEEKDAYS,65874,-1,-1
56885,34001,COUNTER,SOUTH,UNCLASSIFIED,2019,OFF PEAK,15051,-1,-1
56885,34001,COUNTER,SOUTH,UNCLASSIFIED,2019,WEEKENDS,26742,-1,-1
56885,34001,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,PM PEAK,17331,-1,-1
56885,34001,PRESCRIBED,NORTH,UNCLASSIFIED,2019,ALL DAYS,33074,-1,-1
56885,34001,PRESCRIBED,NORTH,UNCLASSIFIED,2019,AM PEAK,6401,-1,-1
56885,34001,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,ALL DAYS,63148,-1,-1
56885,34001,PRESCRIBED,NORTH,UNCLASSIFIED,2019,PUBLIC HOLIDAYS,27120,-1,-1
56885,34001,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,OFF PEAK,32038,-1,-1
56891,34028,PRESCRIBED,NORTH,UNCLASSIFIED,2019,WEEKENDS,15895,-1,-1
56891,34028,PRESCRIBED,NORTH,UNCLASSIFIED,2019,WEEKDAYS,19885,-1,-1
56891,34028,PRESCRIBED,NORTH,UNCLASSIFIED,2019,PUBLIC HOLIDAYS,12811,-1,-1
56891,34028,PRESCRIBED,NORTH,UNCLASSIFIED,2019,OFF PEAK,9259,-1,-1
56891,34028,PRESCRIBED,NORTH,UNCLASSIFIED,2019,ALL DAYS,18395,-1,-1
56891,34028,PRESCRIBED,NORTH,UNCLASSIFIED,2019,AM PEAK,4191,-1,-1
56891,34028,PRESCRIBED,NORTH,UNCLASSIFIED,2019,PM PEAK,6435,-1,-1
56896,36002,PRESCRIBED AND COUNTER,BOTH,UNCLASSIFIED,2019,WEEKENDS,46832,-1,-1
56896,36002,COUNTER,SOUTH,UNCLASSIFIED,2019,ALL DAYS,28369,99,96
56896,36002,COUNTER,SOUTH,UNCLASSIFIED,2019,AM PEAK,5950,100,91
