station_key,date,month,day_of_week,public_holiday,school_holiday,daily_total,volume,hour,full_name,road_functional_hierarchy,lga,latitude,longitude,crash_count,crash_severity_sum,crash_injury_sum,crash_fatal_count,crash_wet_count
55304,2019-02-19 00:00:00+00,2,2,False,False,50203,0.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-02-20 00:00:00+00,2,3,False,False,50741,0.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-02-20 00:00:00+00,2,3,False,False,42708,148.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-02-21 00:00:00+00,2,4,False,False,44101,173.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,2,4,3,0,0
55304,2019-02-21 00:00:00+00,2,4,False,False,52303,0.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,2,4,3,0,0
55304,2019-02-22 00:00:00+00,2,5,False,False,52212,2.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,1,1,0,0,1
55304,2019-02-22 00:00:00+00,2,5,False,False,42401,173.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,1,1,0,0,1
55304,2019-02-23 00:00:00+00,2,6,False,False,47369,486.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,1,2,1,0,1
55304,2019-02-23 00:00:00+00,2,6,False,False,41498,337.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,1,2,1,0,1
55304,2019-02-24 00:00:00+00,2,7,False,False,39263,521.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-02-24 00:00:00+00,2,7,False,False,40246,872.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-02-25 00:00:00+00,2,1,False,False,42507,117.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-02-25 00:00:00+00,2,1,False,False,48877,132.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-02-26 00:00:00+00,2,2,False,False,49688,125.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-02-26 00:00:00+00,2,2,False,False,43493,116.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-03-01 00:00:00+00,3,5,False,False,42837,3.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,1,2,1,0,1
55304,2019-03-01 00:00:00+00,3,5,False,False,53456,269.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,1,2,1,0,1
55304,2019-03-02 00:00:00+00,3,6,False,False,41967,345.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,2,2,0,0,2
55304,2019-03-02 00:00:00+00,3,6,False,False,44620,590.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,2,2,0,0,2
55304,2019-03-03 00:00:00+00,3,7,False,False,39262,480.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,1,2,1,0,1
55304,2019-03-03 00:00:00+00,3,7,False,False,41297,748.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,1,2,1,0,1
55304,2019-03-04 00:00:00+00,3,1,False,False,42481,120.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-03-04 00:00:00+00,3,1,False,False,48936,187.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-03-05 00:00:00+00,3,2,False,False,50163,159.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-03-05 00:00:00+00,3,2,False,False,43153,136.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-03-06 00:00:00+00,3,3,False,False,50223,178.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-03-06 00:00:00+00,3,3,False,False,42815,131.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-03-07 00:00:00+00,3,4,False,False,52554,229.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-03-07 00:00:00+00,3,4,False,False,43421,164.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-03-08 00:00:00+00,3,5,False,False,43299,142.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,1,2,1,0,1
55304,2019-03-08 00:00:00+00,3,5,False,False,53279,1.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,1,2,1,0,1
55304,2019-03-09 00:00:00+00,3,6,False,False,49703,615.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,2,2,0,0,2
55304,2019-03-09 00:00:00+00,3,6,False,False,45437,332.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,2,2,0,0,2
55304,2019-03-10 00:00:00+00,3,7,False,False,39264,566.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,1,2,1,0,1
55304,2019-03-10 00:00:00+00,3,7,False,False,41724,1119.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,1,2,1,0,1
55304,2019-03-11 00:00:00+00,3,1,False,False,42877,151.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-03-11 00:00:00+00,3,1,False,False,48554,191.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-03-12 00:00:00+00,3,2,False,False,50850,182.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-03-12 00:00:00+00,3,2,False,False,43924,132.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-03-13 00:00:00+00,3,3,False,False,43146,136.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-03-13 00:00:00+00,3,3,False,False,50494,178.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-03-14 00:00:00+00,3,4,False,False,43579,149.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-03-14 00:00:00+00,3,4,False,False,51416,174.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-03-15 00:00:00+00,3,5,False,False,40625,0.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,1,2,1,0,1
55304,2019-03-15 00:00:00+00,3,5,False,False,54358,682.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,1,2,1,0,1
55304,2019-03-16 00:00:00+00,3,6,False,False,43614,661.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,2,2,0,0,2
55304,2019-03-16 00:00:00+00,3,6,False,False,40123,299.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,2,2,0,0,2
55304,2019-03-17 00:00:00+00,3,7,False,False,35600,754.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,1,2,1,0,1
55304,2019-03-17 00:00:00+00,3,7,False,False,33836,464.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,1,2,1,0,1
55304,2019-03-18 00:00:00+00,3,1,False,False,48355,167.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-03-18 00:00:00+00,3,1,False,False,41586,100.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-03-19 00:00:00+00,3,2,False,False,50019,147.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-03-19 00:00:00+00,3,2,False,False,43849,102.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-03-20 00:00:00+00,3,3,False,False,51330,171.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-03-20 00:00:00+00,3,3,False,False,43574,156.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-03-21 00:00:00+00,3,4,False,False,43376,167.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-03-21 00:00:00+00,3,4,False,False,52252,248.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-03-22 00:00:00+00,3,5,False,False,52199,0.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,1,2,1,0,1
55304,2019-03-22 00:00:00+00,3,5,False,False,42816,171.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,1,2,1,0,1
55304,2019-03-23 00:00:00+00,3,6,False,False,47604,636.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,2,2,0,0,2
55304,2019-03-23 00:00:00+00,3,6,False,False,42856,310.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,2,2,0,0,2
55304,2019-03-24 00:00:00+00,3,7,False,False,41483,930.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,1,2,1,0,1
55304,2019-03-24 00:00:00+00,3,7,False,False,39402,511.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,1,2,1,0,1
55304,2019-03-25 00:00:00+00,3,1,False,False,46479,136.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-03-25 00:00:00+00,3,1,False,False,40660,2.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-03-26 00:00:00+00,3,2,False,False,50112,130.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-03-26 00:00:00+00,3,2,False,False,41547,0.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-03-27 00:00:00+00,3,3,False,False,43154,0.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-03-27 00:00:00+00,3,3,False,False,51142,108.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-03-28 00:00:00+00,3,4,False,False,42986,0.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-03-28 00:00:00+00,3,4,False,False,53073,116.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-03-29 00:00:00+00,3,5,False,False,40398,0.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,1,2,1,0,1
55304,2019-03-29 00:00:00+00,3,5,False,False,54094,166.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,1,2,1,0,1
55304,2019-03-30 00:00:00+00,3,6,False,False,40805,351.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,2,2,0,0,2
55304,2019-03-30 00:00:00+00,3,6,False,False,45058,899.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,2,2,0,0,2
55304,2019-04-01 00:00:00+00,4,1,False,False,48626,181.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-04-01 00:00:00+00,4,1,False,False,41892,143.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-04-02 00:00:00+00,4,2,False,False,43191,104.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-04-02 00:00:00+00,4,2,False,False,49922,141.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-04-03 00:00:00+00,4,3,False,False,43091,141.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-04-03 00:00:00+00,4,3,False,False,51285,159.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,0,0,0,0,0
55304,2019-04-04 00:00:00+00,4,4,False,False,43316,154.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,1,2,1,0,0
55304,2019-04-04 00:00:00+00,4,4,False,False,52621,259.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,1,2,1,0,0
55304,2019-04-05 00:00:00+00,4,5,False,False,42944,142.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,1,1,0,0,1
55304,2019-04-05 00:00:00+00,4,5,False,False,51952,1.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,1,1,0,0,1
55304,2019-04-06 00:00:00+00,4,6,False,False,47720,503.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,1,2,1,0,1
55304,2019-04-06 00:00:00+00,4,6,False,False,44263,306.0,0,"Sydney Harbour Tunnel, North of Cahill Expressway",Primary Road,Sydney,-33.860836,151.213791,1,2,1,0,1
